year,Type,ProdectGroup,producer,volume,CostPerUnit,PricePerUnit, Revenues ,TotalCost,ProfitPercent,SummaryProfits
2018,Hypermarkets,Bread products,J&F Bread,1908,0.79,0.97,"1,850.76","1,507.32",19,Acceptable Profit
2018,Hypermarkets,Bread products,J&F Bread,1812,0.86,0.92,"1,667.04","1,558.32",7,Acceptable Profit
2018,Hypermarkets,Bread products,J&F Bread,2340,0.81,0.99,"2,316.60","1,895.40",18,Acceptable Profit
2018,Hypermarkets,Bread products,J&F Bread,1440,0.87,0.97,"1,396.80","1,252.80",10,Acceptable Profit
2018,Hypermarkets,Bread products,J&F Bread,2376,0.8,0.94,"2,233.44","1,900.80",15,Acceptable Profit
2018,Hypermarkets,Bread products,J&F Bread,1332,0.87,0.96,"1,278.72","1,158.84",9,Acceptable Profit
2018,Hypermarkets,Bread products,J&F Bread,1704,0.79,0.9,"1,533.60","1,346.16",12,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.6,2.9,486.08,431.2,11,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.5,2.9,424.32,365.76,14,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.7,2.9,381.92,362.56,5,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.8,2.9,529.2,498,6,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.5,2.9,422.4,366.72,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.4,2.9,450.32,381.68,15,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.4,3,497.28,406.56,18,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.5,2.9,451.36,395.2,12,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.7,2.9,380.16,358.16,6,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.5,2.9,353.6,298.4,16,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.8,3,498.4,465.92,7,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.7,3,392.48,352.88,10,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.4,3,391.6,316.8,19,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.6,2.9,493.92,430.08,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.5,2.9,528,442.8,16,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.6,2.9,492.8,443.52,10,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.5,2.9,524.4,451.2,14,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.5,2.9,487.2,420,14,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.8,3,428.16,396.48,7,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.5,2.9,344.8,300,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.4,2.9,388.96,321.2,17,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.4,2.9,346.4,290.4,16,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.7,3,393.36,354.64,10,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.6,2.9,447.2,411.84,8,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.4,3,357.6,287.2,20,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.7,3,425.28,388.8,9,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.4,3,355.2,285.6,20,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.6,2.9,348.8,315.2,10,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.4,3,389.84,312.4,20,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.4,2.9,452.4,370.24,18,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.6,3,464.88,407.68,12,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.5,3,468,391.04,16,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.4,2.9,484.96,405.44,16,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.7,2.9,413.76,387.84,6,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.6,2.9,529.2,464.4,12,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.6,3,461.76,401.44,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.3,2.9,412.8,335.04,19,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.5,2.9,383.68,333.52,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.4,3,504,405.44,20,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.6,3,534,464.4,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.7,3,502.88,461.44,8,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.5,2.9,522,452.4,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.6,3,389.84,344.96,12,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.6,3,431.04,370.56,14,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.3,2.9,413.76,332.16,20,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,132,2.5,2.9,382.8,331.76,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.5,3,537.6,448.8,17,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.5,3,499.52,424.48,15,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.5,2.9,422.4,366.72,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.6,2.9,530.4,472.8,11,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.7,2.9,483.84,450.24,7,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,180,2.6,2.9,528,469.2,11,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.7,2.9,347.2,320.8,8,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,144,2.6,2.9,421.44,374.4,11,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.6,2.9,348,312.8,10,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.6,2.9,449.28,403.52,10,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.5,2.9,495.04,414.4,16,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.6,3,460.72,401.44,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,168,2.5,3,504,420,17,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,156,2.6,3,463.84,402.48,13,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.3,2.9,347.2,280.8,19,Acceptable Profit
2018,Hypermarkets,Sauces,Atkins,120,2.4,2.9,348,289.6,17,Acceptable Profit
2018,Hypermarkets,Sauces,Spicers,132,2.4,3,390.72,318.56,18,Acceptable Profit
2018,Hypermarkets,Sauces,Spicers,132,2.8,2.9,380.16,366.96,3,Acceptable Profit
2018,Hypermarkets,Sauces,Spicers,144,2.5,3,425.28,354.24,17,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,180,2.7,2.9,522,480,8,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,120,2.5,2.9,351.2,298.4,15,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,132,2.5,2.9,383.68,332.64,13,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,156,2.5,2.9,449.28,384.8,14,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,156,2.7,3,463.84,426.4,8,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,120,2.7,2.9,348,328.8,6,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,144,2.6,2.9,416.64,371.52,11,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,180,2.4,3,536.4,433.2,19,Acceptable Profit
2018,Hypermarkets,Sauces,Parmareggio,180,2.4,3,532.8,428.4,20,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2016,0.89,0.99,"1,995.84","1,794.24",10,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1992,0.81,0.91,"1,812.72","1,613.52",11,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2160,0.82,0.96,"2,073.60","1,771.20",15,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1428,0.84,0.91,"1,299.48","1,199.52",8,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1848,0.84,1,"1,848.00","1,552.32",16,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2052,0.79,0.98,"2,010.96","1,621.08",19,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1344,0.89,0.92,"1,236.48","1,196.16",3,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1800,0.85,0.91,"1,638.00","1,530.00",7,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1500,0.83,0.93,"1,395.00","1,245.00",11,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1656,0.83,1,"1,656.00","1,374.48",17,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2016,0.81,1,"2,016.00","1,632.96",19,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1404,0.84,0.92,"1,291.68","1,179.36",9,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2268,0.77,0.95,"2,154.60","1,746.36",19,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2232,0.82,0.94,"2,098.08","1,830.24",13,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2184,0.88,0.99,"2,162.16","1,921.92",11,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2268,0.88,0.95,"2,154.60","1,995.84",7,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1728,0.9,0.98,"1,693.44","1,555.20",8,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1944,0.89,1,"1,944.00","1,730.16",11,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1404,0.83,0.96,"1,347.84","1,165.32",14,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2232,0.82,1,"2,232.00","1,830.24",18,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2328,0.8,0.98,"2,281.44","1,862.40",18,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,2028,0.82,0.99,"2,007.72","1,662.96",17,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1704,0.86,0.9,"1,533.60","1,465.44",4,Acceptable Profit
2018,Hypermarkets,Bread products,Rana,1668,0.8,0.94,"1,567.92","1,334.40",15,Acceptable Profit
2018,Hypermarkets,Sauces,Real quality,168,2.4,2.9,487.2,400.96,18,Acceptable Profit
2018,Hypermarkets,Cheese products,Lactalis,228,2.45,3.05,695.4,558.6,20,Acceptable Profit
2018,Hypermarkets,Cheese products,Lactalis,576,2.71,3.14,"1,808.64","1,560.96",14,Acceptable Profit
2018,Hypermarkets,Cheese products,Lactalis,312,2.63,3.19,995.28,820.56,18,Acceptable Profit
2018,Hypermarkets,Cheese products,Lactalis,192,2.79,3.11,597.12,535.68,10,Acceptable Profit
2018,Hypermarkets,Cheese products,Lactalis,180,2.71,3.11,559.8,487.8,13,Acceptable Profit
2018,Hypermarkets,Cheese products,Lactalis,516,2.8,3.19,"1,646.04","1,444.80",12,Acceptable Profit
2018,Hypermarkets,Cheese products,Lactalis,252,2.65,3.1,781.2,667.8,15,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,132,2.7,3,394.24,356.4,10,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.4,2.9,459.68,371.28,19,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,132,2.6,2.9,380.16,344.08,9,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.5,3,460.72,394.16,14,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.4,3,430.08,352.32,18,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,168,2.6,2.9,491.68,430.08,13,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.5,2.9,421.44,359.04,15,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.5,3,466.96,384.8,18,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,120,2.7,2.9,352,319.2,9,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.3,2.9,450.32,361.92,20,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,120,2.8,2.9,344,330.4,4,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,120,2.5,2.9,350.4,296,16,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.5,2.9,416.64,355.2,15,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,180,2.3,2.9,519.6,418.8,19,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.7,2.9,418.56,386.88,8,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,180,2.5,2.9,522,442.8,15,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.6,2.9,447.2,406.64,9,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,180,2.4,2.9,526.8,435.6,17,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.3,2.9,448.24,358.8,20,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,168,2.8,2.9,482.72,464.8,4,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,120,2.8,3,359.2,332.8,7,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,120,2.4,2.9,353.6,292,17,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.7,2.9,420.48,389.76,7,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,168,2.4,2.9,489.44,408.8,16,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,180,2.6,2.9,519.6,471.6,9,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,132,2.8,2.9,387.2,366.96,5,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,168,2.7,2.9,484.96,459.2,5,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.3,2.9,453.44,362.96,20,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.5,2.9,419.52,362.88,14,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,120,2.8,3,356.8,332.8,7,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.4,2.9,423.36,349.44,17,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,132,2.7,3,394.24,355.52,10,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.5,3,466.96,385.84,17,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,180,2.8,2.9,528,501.6,5,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,132,2.4,2.9,382.8,311.52,19,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.8,2.9,423.36,396.48,6,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.6,2.9,456.56,411.84,10,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,180,2.5,3,534,453.6,15,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.7,3,429.12,392.64,9,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.4,2.9,451.36,377.52,16,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.4,2.9,418.56,338.88,19,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,132,2.5,2.9,388.96,328.24,16,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,180,2.5,2.9,520.8,447.6,14,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,120,2.6,2.9,350.4,315.2,10,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,180,2.7,2.9,519.6,478.8,8,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,168,2.6,3,497.28,433.44,13,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,132,2.5,2.9,383.68,335.28,13,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.4,2.9,453.44,378.56,17,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.7,2.9,421.44,389.76,8,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,156,2.4,2.9,452.4,380.64,16,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,168,2.5,3,502.88,413.28,18,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,132,2.7,3,389.84,356.4,9,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,168,2.4,2.9,482.72,395.36,18,Acceptable Profit
2018,Hypermarkets,Sauces,Bella's,144,2.7,2.9,421.44,389.76,8,Acceptable Profit
2018,Supermarkets,Meat,Mindi,552,6.5,8,"4,393.92","3,562.24",19,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1416,0.81,0.93,"1,316.88","1,146.96",13,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1656,0.89,1.11,"1,838.16","1,473.84",20,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1428,0.82,1.01,"1,442.28","1,170.96",19,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1272,0.88,1.03,"1,310.16","1,119.36",15,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1392,0.77,0.93,"1,294.56","1,071.84",17,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1560,0.81,0.94,"1,466.40","1,263.60",14,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1224,0.8,0.93,"1,138.32",979.2,14,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1320,0.82,0.96,"1,267.20","1,082.40",15,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1224,0.76,0.92,"1,126.08",930.24,17,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1212,0.81,1,"1,212.00",981.72,19,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1452,0.8,0.93,"1,350.36","1,161.60",14,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1236,0.75,0.91,"1,124.76",927,18,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1668,0.82,0.92,"1,534.56","1,367.76",11,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1476,0.84,0.99,"1,461.24","1,239.84",15,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1404,0.77,0.96,"1,347.84","1,081.08",20,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1632,0.9,0.99,"1,615.68","1,468.80",9,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1524,0.89,0.94,"1,432.56","1,356.36",5,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1416,0.9,1.1,"1,557.60","1,274.40",18,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1440,0.74,0.91,"1,310.40","1,065.60",19,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1284,0.84,0.96,"1,232.64","1,078.56",13,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1440,0.85,0.97,"1,396.80","1,224.00",12,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1452,0.9,1.03,"1,495.56","1,306.80",13,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1464,0.9,1.07,"1,566.48","1,317.60",16,Acceptable Profit
2018,Supermarkets,Vegetables,Mindi,1380,0.89,0.98,"1,352.40","1,228.20",9,Acceptable Profit
2018,Supermarkets,Vegetables,Star foods,1596,0.83,0.95,"1,516.20","1,324.68",13,Acceptable Profit
2018,Supermarkets,Vegetables,Star foods,1644,0.9,0.91,"1,496.04","1,479.60",1,Acceptable Profit
2018,Supermarkets,Vegetables,Star foods,1416,0.76,0.94,"1,331.04","1,076.16",19,Acceptable Profit
2018,Supermarkets,Vegetables,Kronos,1500,0.83,0.93,"1,395.00","1,245.00",11,Acceptable Profit
2018,Supermarkets,Vegetables,Kronos,1608,0.84,1.04,"1,672.32","1,350.72",19,Acceptable Profit
2018,Supermarkets,Vegetables,Kronos,1632,0.82,0.91,"1,485.12","1,338.24",10,Acceptable Profit
2018,Supermarkets,Vegetables,Corosina,1584,0.79,0.92,"1,457.28","1,251.36",14,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1224,0.76,0.91,"1,113.84",930.24,16,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1464,0.9,1.04,"1,522.56","1,317.60",13,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1212,0.77,0.95,"1,151.40",933.24,19,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1536,0.89,0.99,"1,520.64","1,367.04",10,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1644,0.9,0.97,"1,594.68","1,479.60",7,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1296,0.8,0.97,"1,257.12","1,036.80",18,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1488,0.75,0.93,"1,383.84","1,116.00",19,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1224,0.79,0.91,"1,113.84",966.96,13,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1476,0.78,0.94,"1,387.44","1,151.28",17,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1224,0.86,0.95,"1,162.80","1,052.64",9,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1236,0.77,0.91,"1,124.76",951.72,15,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1356,0.83,0.97,"1,315.32","1,125.48",14,Acceptable Profit
2018,Supermarkets,Vegetables,Surgital,1452,0.9,1.02,"1,481.04","1,306.80",12,Acceptable Profit
2018,ConvenienceStores,Delicatessen,Aqua,528,4.49,5.21,"2,750.88","2,370.72",14,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,792,2.96,3.53,"2,795.76","2,344.32",16,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,960,2.65,3.31,"3,177.60","2,544.00",20,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,1056,2.65,3.2,"3,379.20","2,798.40",17,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,1092,2.96,3.23,"3,527.16","3,232.32",8,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,1140,2.78,3.38,"3,853.20","3,169.20",18,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,744,2.94,3.45,"2,566.80","2,187.36",15,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,1128,2.88,3.36,"3,790.08","3,248.64",14,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,984,2.95,3.49,"3,434.16","2,902.80",15,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,888,2.98,3.72,"3,303.36","2,646.24",20,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,1116,2.83,3.37,"3,760.92","3,158.28",16,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,864,2.82,3.33,"2,877.12","2,436.48",15,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,852,2.77,3.37,"2,871.24","2,360.04",18,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,1164,2.64,3.22,"3,748.08","3,072.96",18,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,768,2.84,3.45,"2,649.60","2,181.12",18,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,1092,2.62,3.26,"3,559.92","2,861.04",20,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,936,2.67,3.31,"3,098.16","2,499.12",19,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Cibo italiano,1164,2.98,3.2,"3,724.80","3,468.72",7,Acceptable Profit
2018,ConvenienceStores,Sweets,Haribo,588,1.37,1.63,958.44,805.56,16,Acceptable Profit
2018,ConvenienceStores,Sweets,Haribo,672,1.46,1.71,"1,149.12",981.12,15,Acceptable Profit
2018,ConvenienceStores,Sweets,Haribo,840,1.4,1.65,"1,386.00","1,176.00",15,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,768,1.5,1.83,"1,405.44","1,152.00",18,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,1200,1.48,1.67,"2,004.00","1,776.00",11,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,1164,1.4,1.71,"1,990.44","1,629.60",18,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,1284,1.39,1.73,"2,221.32","1,784.76",20,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,816,1.33,1.63,"1,330.08","1,085.28",18,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,1212,1.49,1.77,"2,145.24","1,805.88",16,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,756,1.32,1.6,"1,209.60",997.92,18,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,804,1.34,1.63,"1,310.52","1,077.36",18,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,660,1.42,1.63,"1,075.80",937.2,13,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,900,1.45,1.73,"1,557.00","1,305.00",16,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,1152,1.49,1.75,"2,016.00","1,716.48",15,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,684,1.44,1.68,"1,149.12",984.96,14,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,1164,1.49,1.63,"1,897.32","1,734.36",9,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,948,1.31,1.62,"1,535.76","1,241.88",19,Acceptable Profit
2018,ConvenienceStores,Sweets,Lindt,576,1.37,1.65,950.4,789.12,17,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Maxi Fresh,636,2.77,3.22,"2,047.92","1,761.72",14,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Maxi Fresh,900,2.64,3.22,"2,898.00","2,376.00",18,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Maxi Fresh,708,2.83,3.52,"2,492.16","2,003.64",20,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Maxi Fresh,996,2.64,3.24,"3,227.04","2,629.44",19,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Maxi Fresh,936,2.97,3.71,"3,472.56","2,779.92",20,Acceptable Profit
2018,ConvenienceStores,Fresh salads,Maxi Fresh,1056,2.98,3.6,"3,801.60","3,146.88",17,Acceptable Profit
2018,ConvenienceStores,Delicatessen,Wild West,420,4.77,5.23,"2,196.60","2,003.40",9,Acceptable Profit
2018,ConvenienceStores,Delicatessen,Wild West,420,4.49,5.02,"2,108.40","1,885.80",11,Acceptable Profit
2018,ConvenienceStores,Delicatessen,Wild West,504,4.63,5.36,"2,701.44","2,333.52",14,Acceptable Profit
2018,ConvenienceStores,Beverages,Capy,96,1.2,1.37,131.52,115.2,12,Acceptable Profit
2018,ConvenienceStores,Delicatessen,Palmera,468,4.99,5.21,"2,438.28","2,335.32",4,Acceptable Profit
2018,ConvenienceStores,Delicatessen,Palmera,396,4.84,5.39,"2,134.44","1,916.64",10,Acceptable Profit
2018,Hypermarkets,Cheese products,President,264,2.49,3.1,818.4,657.36,20,Acceptable Profit
2018,Hypermarkets,Cheese products,President,504,2.49,3,"1,512.00","1,254.96",17,Acceptable Profit
2018,Hypermarkets,Cheese products,President,252,2.68,3.03,763.56,675.36,12,Acceptable Profit
